domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,country,cohort
Political,Economic,Political + Economic,711,195,63,59.702543429304974,0.0769321528178988,-0.03746784204135396,0.19574198155037137,0.05966965889479963,0.1934032983508246,0.3230769230769231,-0.377472944869158,0.17633246420341833,-0.7230845747078579,-0.03186131503045808,0.03229913605159379,0.34782608695652173,0.048448704077390686,not distinguishable,Norway,1825
Political,Security,Political + Security,711,195,13,16.375017307071257,-0.32192957452072957,-1.0397129460326797,0.1281823651367022,0.2907603860109573,0.2318840579710145,0.06666666666666667,-0.5150494948821758,0.32841758473868526,-1.1587479609699989,0.12864897120564733,0.11681667849973289,0.34782608695652173,0.1281748296433923,not distinguishable,Norway,1825
Ideational,Economic,Ideational + Economic,711,195,32,35.375017315680395,-0.14253980998842375,-0.4069350415458288,0.06753100133419303,0.11922009122815984,0.20839580209895053,0.1641025641025641,-5.188913911731394,0.3280518466967492,-5.831895531257022,-4.545932292205766,2.361935021630405e-56,0.34782608695652173,1.4171610129782429e-55,not distinguishable,Norway,1825
Ideational,Security,Ideational + Security,711,195,13,9.702543434655066,0.4040305547709448,-0.2780265450637754,0.8940063189022457,0.29118046182131124,0.14392803598200898,0.06666666666666667,-2.237233172175412,0.33188699233134944,-2.8877316771448567,-1.5867346672059672,1.573558197750155e-11,0.34782608695652173,4.7206745932504653e-11,not distinguishable,Norway,1825
Economic,Security,Economic + Security,711,195,9,8.922439258816203,0.011826923770148422,-0.9434034352063011,0.619981906810449,0.40688779157370514,0.975512243878061,0.046153846153846156,-0.5636193893275171,0.3704759101863009,-1.289752173292667,0.1625133946376326,0.1281748296433923,0.9760119940029984,0.1281748296433923,not distinguishable,Norway,1825
Political,Ideational,Political + Ideational,1247,343,123,124.99516805736738,-0.023120775323266684,-0.08380190866073375,0.03677190556108482,0.030811461021903526,0.46026986506746626,0.358600583090379,-8.5434502949664,1.4184075320518816,-11.323529057788088,-5.763371532144712,1.7092886969508218e-09,0.49325337331334335,3.4185773939016436e-09,not distinguishable,Norway,1850
Political,Economic,Political + Economic,1247,343,115,108.64934359857003,0.0815893973541804,0.0049531260315895335,0.1649201396410421,0.04041272694758867,0.04547726136931534,0.33527696793002915,-0.29835611355760305,0.13391929969273997,-0.5608379409553734,-0.035874286159832736,0.02588852609674405,0.136431784107946,0.031066231316092856,not distinguishable,Norway,1850
Political,Security,Political + Security,1247,343,17,21.35548832679168,-0.3206406911961573,-0.9095051892341076,0.09739655809558753,0.2674006603085313,0.19990004997501248,0.04956268221574344,-0.6834477834712317,0.2857593587332632,-1.2435361265884275,-0.1233594403540359,0.016771003694606455,0.2998500749625187,0.025156505541909683,not distinguishable,Norway,1850
Ideational,Economic,Ideational + Economic,1247,343,60,64.35548834335002,-0.10029352415908555,-0.25511851862754603,0.034781523936729696,0.0735371992427929,0.17041479260369816,0.1749271137026239,-4.120237558213511,0.19509696631344872,-4.5026276121878706,-3.7378475042391517,5.329762047324776e-99,0.2998500749625187,3.1978572283948654e-98,not distinguishable,Norway,1850
Ideational,Security,Ideational + Security,1247,343,19,12.64934360909915,0.5684833393267144,0.04781547401948399,0.9544931496145307,0.23236655896538164,0.02048975512243878,0.05539358600583091,-2.0452415973957954,0.2792893942352049,-2.592648810096797,-1.497834384694794,2.424530882013369e-13,0.12293853073463268,7.273592646040106e-13,not distinguishable,Norway,1850
Economic,Security,Economic + Security,1247,343,9,10.995168064821717,-0.27502814054139607,-1.3076956586806998,0.37952499077169394,0.4302047638719115,0.49325337331334335,0.026239067055393587,-0.7307669939453159,0.3572766540370608,-1.431029235857955,-0.030504752032676663,0.040817279194375056,0.49325337331334335,0.040817279194375056,not distinguishable,Norway,1850
Political,Ideational,Political + Ideational,1794,491,159,158.33125721724218,0.006061568216992787,-0.06374597546971128,0.08161524993954236,0.03727625316422137,0.8825587206396801,0.32382892057026474,-4.991414670467491,0.2158566752166081,-5.414493753892043,-4.568335587042939,2.6717705485001554e-118,0.8825587206396802,1.6030623291000933e-117,not distinguishable,Norway,1875
Political,Economic,Political + Economic,1794,491,136,132.47140390671902,0.03778493006325445,-0.05191278993416089,0.1225161575493156,0.04470166630508667,0.3893053473263368,0.2769857433808554,-0.812157651475526,0.11613718366268477,-1.0397865314543882,-0.5845287714966638,2.6889897088620904e-12,0.5839580209895052,4.0334845632931354e-12,not distinguishable,Norway,1875
Political,Security,Political + Security,1794,491,37,41.19733885251846,-0.1530647173951662,-0.5097662793126285,0.12912440821137988,0.16141360322926132,0.3353323338330835,0.07535641547861507,-0.8651003877209072,0.19687322123034934,-1.250971901332392,-0.47922887410942255,1.1118121788586476e-05,0.5839580209895052,1.3341746146303771e-05,not distinguishable,Norway,1875
Ideational,Economic,Ideational + Economic,1794,491,97,101.19733887502906,-0.0608078045614456,-0.18614293596698106,0.05406680533582625,0.06227996083884056,0.32233883058470764,0.1975560081466395,-2.4605771350087875,0.1312066527680292,-2.717742174434125,-2.20341209558345,1.8143723045860727e-78,0.5839580209895052,5.443116913758218e-78,not distinguishable,Norway,1875
Ideational,Security,Ideational + Security,1794,491,35,31.471403923094194,0.1510369277176887,-0.2392101033747776,0.4535572077839068,0.17323346360775693,0.3658170914542729,0.07128309572301425,-1.7476294584867182,0.20083868352742676,-2.1412732782004746,-1.3539856387729619,3.270711363526177e-18,0.5839580209895052,6.5414227270523534e-18,not distinguishable,Norway,1875
Economic,Security,Economic + Security,1794,491,27,26.331257225397085,0.03551696246037743,-0.4283947883793084,0.4222686890197022,0.21902315481547308,0.8790604697651174,0.054989816700611,-0.3470063731293151,0.21989186429369242,-0.7779944271449523,0.08398168088632207,0.11454783821073224,0.8825587206396802,0.11454783821073224,not distinguishable,Norway,1875
Political,Ideational,Political + Ideational,2374,561,189,187.61280616816526,0.010599781744641233,-0.0590415186858825,0.07655859445472511,0.034846512204688006,0.7741129435282359,0.33689839572192515,-9.485026822407995,1.4167336622947957,-12.261824800505796,-6.708228844310196,2.1567688595134443e-11,0.774112943528236,3.235153289270166e-11,not distinguishable,Norway,1900
Political,Economic,Political + Economic,2374,561,114,124.96309608247743,-0.13191547160488057,-0.2551611578735793,-0.025070663359210644,0.05960175010646837,0.030984507746126936,0.20320855614973263,-0.8023277667932199,0.11930937074709,-1.0361741334575163,-0.5684814001289236,1.7587316135039677e-11,0.08545727136431784,3.235153289270166e-11,not distinguishable,Norway,1900
Political,Security,Political + Security,2374,561,64,54.424097727060904,0.23185989575782995,-0.0030856010866517703,0.45272019077189085,0.1140181279081249,0.04847576211894053,0.1140819964349376,-0.5448080872655823,0.15712518938383854,-0.8527734584579059,-0.23684271607325874,0.000525616238533862,0.08545727136431784,0.0006307394862406343,not distinguishable,Norway,1900
Ideational,Economic,Ideational + Economic,2374,561,122,112.4240977487819,0.11742836238230905,-0.0014128977657159817,0.23994016064359935,0.06054618343202403,0.05697151424287856,0.21746880570409982,-2.0722876012067846,0.12102184917147127,-2.3094904255828683,-1.8350847768307008,9.955535924875092e-66,0.08545727136431784,5.973321554925055e-65,not distinguishable,Norway,1900
Ideational,Security,Ideational + Security,2374,561,38,48.963096102532575,-0.36149410107702784,-0.7314906937012511,-0.061799697372999805,0.1753291901648279,0.03798100949525238,0.0677361853832442,-2.5003760179886267,0.18583375804921157,-2.8646101837650813,-2.1361418522121722,2.8809975679972517e-41,0.08545727136431784,8.642992703991754e-41,not distinguishable,Norway,1900
Economic,Security,Economic + Security,2374,561,34,32.61280617098181,0.05920708364124649,-0.3794397841764565,0.394314241719368,0.19644990479527202,0.7741129435282359,0.06060606060606061,0.015669853575119165,0.1955985021920843,-0.367703210721366,0.3990429178716044,0.9361479089465592,0.774112943528236,0.9361479089465593,not distinguishable,Norway,1900
Political,Ideational,Political + Ideational,2916,573,278,279.3010221006624,-0.0067239050476653435,-0.022817296088142622,0.010008122551926606,0.00836031288107184,0.4217891054472764,0.4851657940663176,-9.532021401592969,1.4160204543093895,-12.307421492039373,-6.756621311146565,1.6785786421483236e-11,0.5212393803098451,5.035735926444971e-11,not distinguishable,Norway,1925
Political,Economic,Political + Economic,2916,573,138,139.6048572279838,-0.016620996462529406,-0.06306411728736808,0.026103977346587478,0.02303100135812066,0.46776611694152925,0.24083769633507854,-0.555108932441671,0.11092816587523074,-0.7725281375571234,-0.33768972732621877,5.608870840450804e-07,0.5212393803098451,8.413306260676206e-07,not distinguishable,Norway,1925
Political,Security,Political + Security,2916,573,12,9.094120639202014,0.38170560926344216,-0.2746587017648361,0.8323129620143247,0.2827407328256101,0.17341329335332334,0.020942408376963352,-0.08093560916646313,0.37222390095849633,-0.810494455045116,0.6486232367121897,0.8278670436895263,0.5212393803098451,0.8278670436895265,not distinguishable,Norway,1925
Ideational,Economic,Ideational + Economic,2916,573,135,132.094120671307,0.03127604495517282,-0.01631478785532411,0.08176201913154447,0.025308327654270553,0.21639180409795103,0.2356020942408377,-2.3716573436368167,0.11701969827042795,-2.6010159522468554,-2.142298735026778,2.506969025876905e-91,0.5212393803098451,1.5041814155261432e-90,not distinguishable,Norway,1925
Ideational,Security,Ideational + Security,2916,573,7,8.604857259030796,-0.27974580398759435,-1.4453411064742983,0.3783424721745447,0.4721725453748713,0.5212393803098451,0.012216404886561954,-2.2658121474760753,0.4238992763554285,-3.096654729132715,-1.4349695658194355,9.033405266003989e-08,0.5212393803098451,1.8066810532007975e-07,not distinguishable,Norway,1925
Economic,Security,Economic + Security,2916,573,3,4.301022101813945,-0.4559866554935747,-3.0615207760550796,0.4925443219524326,0.8247180802597759,0.5012493753123438,0.005235602094240838,-0.2631910524434852,0.5711542450838042,-1.3826533728077415,0.856271267920771,0.6449381114869301,0.5212393803098451,0.7739257337843162,not distinguishable,Norway,1925
Political,Ideational,Political + Ideational,629,163,28,26.364513170998425,0.08526022499375317,-0.22852770858113264,0.3539834255584656,0.15748199102615354,0.5912043978010995,0.17177914110429449,-2.437997655217895,0.23202171077134245,-2.892760208329726,-1.9832351021060637,7.96728339163209e-26,0.5912043978010995,2.390185017489627e-25,not distinguishable,Russia,1775
Political,Economic,Political + Economic,629,163,7,20.75701835299533,-1.5029767485928822,-2.6465972436429763,-0.8336134251759165,0.47246478406632975,0.00849575212393803,0.04294478527607362,-1.3840906769288637,0.393500506184699,-2.155351669050874,-0.6128296848068536,0.0004358299195267584,0.012743628185907047,0.0005229959034321101,dissociated,Russia,1775
Political,Security,Political + Security,629,163,40,27.87846847723575,0.5131251755373945,0.26487884676150963,0.7865596474473376,0.13528742539944,0.0009995002498750624,0.24539877300613497,-0.8864089905038294,0.20533912361545317,-1.2888736727901176,-0.48394430821754114,1.5830376807343563e-05,0.0029985007496251873,3.1660753614687126e-05,associated,Russia,1775
Ideational,Economic,Ideational + Economic,629,163,38,25.878468481474055,0.545497640820914,0.2733350011727774,0.8181740517277756,0.1387381365769695,0.0004997501249375312,0.2331288343558282,-0.8447558175634885,0.2301543697442524,-1.2958583822622232,-0.3936532528647538,0.00024218264940337628,0.0029985007496251873,0.0003632739741050644,associated,Russia,1775
Ideational,Security,Ideational + Security,629,163,21,34.75701835065365,-0.7135738127840314,-1.185990688719961,-0.392562502917228,0.20186015519889558,0.0034982508745627187,0.12883435582822086,-6.613696328244765,0.4849575318048037,-7.56421309058218,-5.66317956590735,2.3904033681813365e-42,0.0069965017491254375,1.434242020908802e-41,dissociated,Russia,1775
Economic,Security,Economic + Security,629,163,29,27.364513166642777,0.08228600680781352,-0.23825672999905503,0.34763121805131547,0.14946098519811538,0.5882058970514743,0.17791411042944785,-0.5002462056278538,0.2401418109975406,-0.9709241551830334,-0.02956825607267427,0.037239529239832085,0.5912043978010995,0.037239529239832085,not distinguishable,Russia,1775
Political,Ideational,Political + Ideational,786,178,45,44.41774737592456,0.018580966884289195,-0.18423771890120877,0.1975805115650471,0.09444604687735196,0.8355822088955522,0.25280898876404495,-8.06429430652153,1.4258034521520713,-10.85886907273959,-5.269719540303471,1.5497312159718415e-08,0.8355822088955523,4.6491936479155245e-08,not distinguishable,Russia,1800
Political,Economic,Political + Economic,786,178,7,20.164505246156736,-1.4621923221028001,-2.584605863336009,-0.7964551727080948,0.478300752472827,0.01199400299850075,0.03932584269662921,-1.411939808465534,0.38871254292889207,-2.173816392606162,-0.6500632243249055,0.00028085238722556043,0.017991004497751123,0.0004212785808383406,dissociated,Russia,1800
Political,Security,Political + Security,786,178,29,16.417747380829134,0.802177469873443,0.45442040431188613,1.1370706904648598,0.17702671790639316,0.0004997501249375312,0.16292134831460675,0.029699041241582416,0.22868990936209962,-0.41853318110813287,0.4779312635912977,0.8966724532514666,0.0029985007496251873,0.8966724532514666,associated,Russia,1800
Ideational,Economic,Ideational + Economic,786,178,57,44.41774737592456,0.35627637762996806,0.17602623253304286,0.5529201407096846,0.09891005909553832,0.0009995002498750624,0.3202247191011236,-7.289016785349415,1.4264908290425948,-10.0849388102729,-4.4930947604259295,3.2257906948261415e-07,0.0029985007496251873,6.451581389652282e-07,associated,Russia,1800
Ideational,Security,Ideational + Security,786,178,23,36.16450524033588,-0.641723314645127,-1.0717589927931528,-0.36086023961925434,0.1820061519451344,0.005497251374312844,0.12921348314606743,-8.946000753525706,1.4324139612228377,-11.753532117522468,-6.138469389528943,4.2271200296200246e-10,0.010994502748625687,2.5362720177720145e-09,dissociated,Russia,1800
Economic,Security,Economic + Security,786,178,17,16.417747380829134,0.04881743745656815,-0.5530055332351359,0.4718005892175661,0.25394318151132306,0.8335832083958021,0.09550561797752809,-0.38043166502419884,0.27615303510560374,-0.9216916138311821,0.16082828378278452,0.1683231922510986,0.8355822088955523,0.20198783070131832,not distinguishable,Russia,1800
Political,Ideational,Political + Ideational,1119,257,67,66.73323566349171,0.005712919850530259,-0.14459682129606452,0.14825935918125205,0.07298621324125337,0.9295352323838081,0.2607003891050584,-8.323833156395887,1.4222426625153282,-11.11142877492593,-5.536237537865844,4.839148490486582e-09,0.9295352323838081,1.4517445471459746e-08,not distinguishable,Russia,1825
